ENSEMBL_ID Gene_ID EoGE_brain EoGE_heart EoGE_kidney Atlas_brain Atlas_heart Atlas_kidney BodyMap_brain BodyMap_heart BodyMap_kidney HPA_brain HPA_heart HPA_kidney AltIso_brain AltIso_heart
4381 ENSG00000114796 KLHL24 17.8393 30.6982 7.88015 81.2844 59.399 21.7525 16.3344 37.943 11.126 21.0868 23.9141 23.3659 15.1599 32.8089
3993 ENSG00000111732 AICDA 0.0555121 0.0451427 0.0040586 0.077815 0.0529552 0.133055 0.189186 0.117909 0.234 0 0 0 0.286477 0.107609
20602 ENSG00000204379 XAGE1A 0 0 0 0.0881285 0 0 0 0.0240548 0 0 0 0 0 0.029308
12327 ENSG00000167625 ZNF526 2.16587 3.43717 2.37378 3.22464 0.807829 1.21247 1.2527 0.84978 1.67176 2.06422 1.1048 2.20945 2.78928 1.27185
15455 ENSG00000182093 WRB 57.1064 9.58136 33.6308 22.4865 3.46373 6.46313 58.5811 10.3969 24.278 42.9447 14.0554 25.8106 34.6158 7.48405
12973 ENSG00000170234 PWWP2A 5.07289 3.68154 5.9244 3.91789 3.16144 4.79444 6.26742 2.12895 7.02494 8.82533 2.12762 5.18989 5.23993 1.46582
7512 ENSG00000137185 ZSCAN9 2.77753 3.00657 3.01463 2.15399 2.00629 2.46479 2.32452 2.55412 5.09691 9.02916 4.18966 3.77439 2.01311 1.08657
9223 ENSG00000148459 PDSS1 2.00322 1.91896 9.42185 4.30104 2.37019 3.19078 2.58012 1.35723 3.84875 4.32421 1.49701 6.09129 1.23661 0.901383
16310 ENSG00000185298 CCDC137 14.4692 4.92835 13.7441 4.21984 1.49946 3.92631 2.97812 1.20751 6.45388 8.48807 3.37493 5.63509 4.98157 5.05395
15490 ENSG00000182218 HHIPL1 4.18409 0.926662 0.0708312 0.427491 0.0777152 0.0557033 1.36941 0.200984 0.164738 2.80343 0.52793 0.150338 2.15465 0.252766
15215 ENSG00000180817 PPA1 76.7073 17.8321 80.9236 50.4881 11.6353 23.2239 102.204 40.6318 104.343 80.6907 22.9518 65.3308 33.3087 12.409
6879 ENSG00000133818 RRAS2 3.37162 5.02287 19.5746 11.9875 26.8452 36.5522 6.21261 13.7862 21.3964 8.59395 11.1753 30.0709 4.85706 8.0921
4577 ENSG00000116044 NFE2L2 27.4459 21.9663 54.9721 26.9468 26.1963 32.2199 32.5359 26.4489 64.392 52.1485 38.0683 68.5552 18.9867 9.389
6546 ENSG00000131634 TMEM204 3.25551 22.6852 11.5779 0.242055 0.376466 0.539696 1.76721 15.2458 16.3584 1.33258 11.4315 19.5114 2.55394 17.9662
51495 ENSG00000259202 RP11-342M21.2 0 0 0 1.4795 4.6198 5.93773 0 0 0 0 0 0 0 0
15691 ENSG00000183020 AP2A2 134.425 91.0088 133.114 126.862 40.1737 59.0931 34.3181 11.7011 27.1061 31.8827 17.8069 45.5282 55.6089 18.51
13863 ENSG00000174059 CD34 5.99233 47.4408 31.1231 7.74115 23.9406 10.2704 5.21035 33.9371 19.1226 6.33517 70.2966 24.6595 14.7459 30.5936
16030 ENSG00000184277 TM2D3 64.342 43.5804 24.3634 8.96272 4.72661 3.44176 57.4387 17.5251 22.9064 50.1332 19.0973 25.7478 36.3777 18.9728
5134 ENSG00000120685 PROSER1 5.97039 3.72082 6.43288 5.17176 3.25483 9.17791 6.17832 3.47965 6.598 10.2938 3.43414 4.12399 6.91013 3.00751
12365 ENSG00000167741 GGT6 0.00831283 0.0603803 132.814 0.212863 0.0640761 2.65111 0.448288 0.427942 11.1416 0 0 61.7629 0.303594 0.160564
15041 ENSG00000179921 GPBAR1 0 1.60262 0.487503 0 0.109259 0 0.055677 0.53276 0.522285 0.0373162 0.589389 1.13508 0.0595225 0.769053
13267 ENSG00000171443 ZNF524 8.03733 11.6164 15.1485 0.0887031 0.16249 0.278918 0.795181 2.6538 3.63845 3.26363 2.6849 8.83875 4.03669 5.31682
12965 ENSG00000170190 SLC16A5 0.117529 8.56143 40.022 0.030777 0.488384 1.66868 0.261353 1.4907 18.5181 0.118808 7.74972 16.0753 0.481584 2.00082
12972 ENSG00000170231 FABP6 12.123 4.05896 1.09312 23.22 0.697176 0 7.31585 0.698605 0.163898 2.17477 0.338243 0.262399 3.48937 1.60092
53425 ENSG00000261221 ZNF865 8.36714 9.18814 5.22433 1.04938 1.05081 0.520897 1.05966 2.03475 1.53931 1.16432 1.60892 3.56295 4.96569 3.92544
13195 ENSG00000171121 KCNMB3 1.56107 1.04815 0.542331 0.750435 1.53169 2.74209 5.48637 2.5925 1.5266 2.10362 1.05342 0.77526 9.36827 0.888192
2874 ENSG00000103591 AAGAB 26.0136 5.84149 24.1499 37.5041 21.8743 24.0746 16.4395 6.37749 22.318 13.162 6.81655 19.3393 15.9038 4.73434
3217 ENSG00000105723 GSK3A 73.1274 22.2264 45.7884 5.27751 3.52122 2.97772 28.8851 14.252 16.5836 35.4886 19.1297 25.4632 55.821 17.5605
15042 ENSG00000179922 ZNF784 5.14315 7.60689 8.0132 0.592413 1.701 1.83067 0.785713 2.53242 2.19076 1.61838 3.92283 4.25037 2.36499 5.43736
10203 ENSG00000157077 ZFYVE9 17.7896 3.03401 5.52139 16.3159 6.24998 8.75946 14.6048 4.95901 6.27703 10.3866 3.95193 9.57258 12.947 2.0983
15288 ENSG00000181143 MUC16 0.0216323 0.229612 0 0 0.0157628 0.0156906 0.123261 0.00443619 0.00318616 0.0163351 0.0169389 0.00165871 0 0
7157 ENSG00000135423 GLS2 30.6182 0.716352 3.23809 9.84062 0.549047 2.26568 7.70222 0.53452 2.28126 6.33119 0.716147 2.22764 8.23899 0.816775
9241 ENSG00000148655 C10orf11 8.55576 7.6383 17.5198 1.59422 9.96967 5.01784 48.1407 35.8728 40.4035 2.54883 17.882 11.2252 8.66365 32.9151
6631 ENSG00000132256 TRIM5 1.17839 2.17301 6.65142 4.86794 6.03601 8.75981 1.18731 3.34099 11.2888 6.28276 3.27782 7.17742 1.31662 2.47274
11296 ENSG00000163781 TOPBP1 9.34653 3.00187 4.38998 30.9837 31.6457 28.549 5.96323 3.42428 4.65677 15.4286 6.50929 6.0208 5.55022 5.08661
23350 ENSG00000213015 ZNF580 28.9875 24.4723 28.318 7.28324 8.20493 13.1111 7.07924 5.7179 10.6713 8.54359 4.52842 13.9303 20.1101 11.2662
8493 ENSG00000143379 SETDB1 11.9261 6.98732 20.3272 15.332 10.9516 18.223 8.4386 4.60456 8.0726 20.7645 6.2176 10.6894 7.52951 3.96053
6675 ENSG00000132475 H3F3B 323.615 136.468 422.66 401.268 279.794 199.711 433.611 61.6422 243.981 475.933 178.887 354.242 270.384 110.319
17036 ENSG00000188176 SMTNL2 0.752833 23.999 87.8081 1.551 2.96547 6.21065 0.56081 3.5295 24.6991 0.179273 1.05072 20.3054 0.790109 10.5877
1975 ENSG00000092020 PPP2R3C 12.8859 4.77413 5.44796 32.6224 18.6216 14.1788 32.5622 14.1008 18.9526 21.5725 9.92845 8.65368 12.1179 14.2881
1672 ENSG00000085274 MYNN 2.13975 2.09517 2.44725 0.993905 1.04381 1.39184 3.8131 3.08524 4.01788 5.39574 3.01518 4.39521 1.23971 1.07161
13136 ENSG00000170893 TRH 0.887502 0.0429583 0 1.10065 0 0.0305896 0.170519 0 0.0180088 0.414307 0.14649 0 0.713676 0
20614 ENSG00000204394 VARS 45.2834 31.1865 61.4979 17.4999 9.21732 12.3015 11.7276 6.10692 17.2033 37.1329 10.0398 17.9634 58.3516 25.5497
17965 ENSG00000197701 ZNF595 3.86852 0.910284 2.10936 8.88718 5.36989 5.28121 2.93435 2.02358 1.62161 5.20611 4.88473 1.93144 2.11547 1.42731
18462 ENSG00000198937 CCDC167 10.1636 7.46151 9.90772 14.4597 8.24865 6.57383 7.22658 5.26396 11.654 22.125 10.1966 7.32284 7.24361 6.09972
194 ENSG00000007545 CRAMP1L 6.34499 6.02295 3.34247 1.7653 0.875387 1.00316 2.34321 2.1291 2.76473 9.14157 4.13995 3.45552 2.8759 1.2027
13262 ENSG00000171425 ZNF581 4.53161 5.68707 8.30042 0.404942 0.287171 0.0989957 2.17958 2.26982 4.07136 3.07369 1.97841 5.68473 3.01943 2.66537
23908 ENSG00000214021 TTLL3 16.8002 24.0393 21.5054 4.57272 3.06619 6.24883 9.12182 2.53021 7.38823 30.5871 22.0683 10.6549 4.7735 4.58088
560 ENSG00000038427 VCAN 10.602 8.30293 1.86557 21.7266 94.9602 9.65447 11.8477 11.1739 5.93737 35.0599 17.0661 4.29768 5.11844 10.3101
329 ENSG00000013016 EHD3 58.3329 15.2497 15.4627 6.64041 1.37116 1.67749 22.5567 8.86107 5.84882 20.1253 4.70037 18.4604 37.856 10.7819
5849 ENSG00000126062 TMEM115 12.6511 14.1636 24.5515 0.400106 0.840077 0.802879 5.17188 5.79261 11.7346 11.096 8.57368 21.0147 7.35913 7.25525
17567 ENSG00000196535 MYO18A 210.312 685.121 79.2629 128.889 159.165 163.352 23.3777 0 13.5116 29.1762 102.112 11.8779 59.7971 327.855
14839 ENSG00000178921 PFAS 13.64 4.97947 29.2364 6.44923 5.02861 10.1217 3.45764 2.36044 6.49771 9.0539 3.00573 9.904 8.52816 4.33799
17672 ENSG00000196843 ARID5A 5.4929 10.0031 5.93003 3.09452 3.1732 0.390713 6.06823 5.60704 2.59361 3.40606 5.75961 3.69813 7.70768 12.9307
2968 ENSG00000104529 EEF1D 333.523 925.637 1226.17 128.408 424.29 186.375 109.129 116.721 189.144 164.454 244.105 207.881 237.388 684.369
10290 ENSG00000157828 RPS4Y2 0 0 0 1.31952 0.947184 1.072 0 0.00959806 0 0 0 0 1.60733 1.59102
9464 ENSG00000150776 C11orf57 10.7299 3.05802 12.5093 20.2035 11.6471 14.6703 10.4869 9.24239 11.6865 16.5854 5.08585 12.5001 8.80712 4.53965
16420 ENSG00000185751 XAGE2 0 0 0 0.927905 0 0 0 0 0 0 0 0 0 0
13772 ENSG00000173581 CCDC106 38.4929 8.57844 38.3212 0.904844 0.143019 0.474412 8.56903 3.14501 6.74616 8.78105 4.68016 17.6236 23.5167 6.60201
10799 ENSG00000161807 OR7G1 0 0 0 0.0498987 0 0 0.0434654 0 0.54088 0 0 0 0.060136 0.151904
2377 ENSG00000100596 SPTLC2 23.5995 3.65985 29.0255 82.75 36.7889 45.266 12.2998 3.64714 9.65492 11.3452 3.60746 14.9445 29.4658 8.14282
16055 ENSG00000184368 MAP7D2 50.1896 0.299579 9.21866 58.3706 0.0634741 4.07653 31.9717 0.0685027 0.817756 10.4641 0.357479 3.31147 30.789 0.089456
15956 ENSG00000183963 SMTN 6.94308 209.696 34.4776 3.40462 14.6912 10.7554 2.33443 25.9459 11.8004 3.48182 32.1955 14.9536 2.88383 67.7812
10647 ENSG00000160447 PKN3 1.34537 12.1157 2.46021 0.166994 1.21848 0.529649 0.688013 1.99553 1.82716 0.855573 3.42015 1.40188 0.707908 4.34894
6019 ENSG00000127837 AAMP 132.346 90.3357 172.557 43.5384 34.0654 39.6833 25.981 16.4103 35.4533 52.1916 29.563 75.6077 34.0583 43.6468
457 ENSG00000025796 SEC63 40.3502 20.4862 43.1495 104.874 118.746 88.4584 43.7287 21.7691 29.335 29.6135 15.3052 29.9234 62.3571 36.1521
16194 ENSG00000184924 PTRHD1 25.4053 17.2799 27.574 27.4811 9.16992 16.2874 16.1812 11.6 9.63407 9.00879 6.36721 10.5023 28.0071 23.2574
563 ENSG00000039068 CDH1 2.05598 0.0774669 150.051 4.08837 0.181372 41.0214 2.96994 0.417254 60.6348 1.92962 0.251108 58.0021 1.36432 0.228659
16690 ENSG00000186777 ZNF732 0.087626 0.0742269 0.0640651 0.616064 0.230586 0.504572 0.253789 0.0941017 0.127852 0.0330903 0.0334293 0.0356884 0.143842 0.0567797
6245 ENSG00000129757 CDKN1C 34.9311 33.2674 89.965 0.431309 0.403557 1.43438 40.313 20.4278 93.6555 15.5729 5.24692 37.9392 34.8532 18.5588
13695 ENSG00000173221 GLRX 20.056 30.4702 128.398 11.6782 53.3666 64.5661 30.7959 49.1516 102.169 12.026 45.5439 251.774 13.3608 40.23
5735 ENSG00000125538 IL1B 0.0815071 0.747271 0.729462 6.36046 0.98864 0.978215 2.22243 0.568396 0.365066 26.3072 1.61033 3.78963 7.56688 0.127141
17207 ENSG00000188811 NHLRC3 8.35505 3.02564 14.9154 13.271 11.9512 22.6232 7.49593 2.89815 12.37 14.0193 5.22336 11.7032 4.02602 1.50377
6416 ENSG00000130803 ZNF317 7.66456 3.35623 7.24856 4.65152 7.57335 5.18466 7.05207 3.62112 6.74859 12.0581 4.31884 7.90173 5.86671 2.72501
61009 ENSG00000269215 AC008964.1 0.227374 0 0.427468 0.668529 0.647132 0.494242 4.09856 1.14346 2.94636 3.31212 0.894332 3.91954 0.823658 0.236701
14622 ENSG00000177728 KIAA0195 105.052 87.4972 85.3081 50.398 22.8707 23.4432 25.6725 9.62279 11.3107 71.2023 21.821 32.3163 96.9957 44.2785
4054 ENSG00000112139 MDGA1 4.06275 7.16997 0.177102 3.59294 1.48457 1.35706 0.880708 0.774196 0.124501 6.63071 4.45227 0.92242 4.62819 4.50064
11883 ENSG00000165891 E2F7 0 0.0106525 0.175782 0.229265 0.0927693 0.0496331 0.081545 0.0295555 0.0311952 0.28415 0.0355164 0 0.190774 0.0288388
16878 ENSG00000187626 ZKSCAN4 1.12242 1.06798 1.49607 1.4309 1.52264 1.21149 1.9091 0.509009 1.78624 3.87085 1.8029 2.98376 0.765426 0.334473
292 ENSG00000011258 MBTD1 2.34813 1.27306 1.57658 1.52038 1.66945 1.37546 3.44339 1.99385 3.79353 8.45161 2.13438 4.39327 1.20179 1.00979
8820 ENSG00000145451 GLRA3 1.57083 0 0 2.18978 0.109416 0.189541 1.38184 0.00392742 0.0274427 2.78586 0 0.0249453 1.11155 0.043139
16335 ENSG00000185418 TARSL2 17.1631 6.76686 5.85461 25.1257 30.3408 9.4493 22.3714 9.58215 14.0519 15.8159 7.51043 4.3608 10.083 5.41836
10265 ENSG00000157578 LCA5L 0.625485 0.286246 1.45667 0.679992 0.5737 1.54366 1.81842 0.754091 2.85545 0.812365 0.364437 2.64163 0.352293 0.631492
15726 ENSG00000183146 CYorf17 0 0 0 0.662078 0.480084 1.19402 0.444517 0.0760169 0.0138727 0 0 0 0.407771 0.406879
5947 ENSG00000127054 CPSF3L 85.9685 119.209 102.094 7.45666 9.78582 7.93912 15.8264 13.7866 19.3424 42.4699 25.8035 34.2595 63.3734 62.2063
6706 ENSG00000132639 SNAP25 1281.44 0.319712 0.413912 1057.41 1.77932 0.191087 989.464 0.147433 0.690962 383.4 2.514 0.929886 595.834 0.098155
1363 ENSG00000076356 PLXNA2 10.6355 4.69069 4.42712 12.2023 1.53068 3.41192 4.60246 2.22638 2.39118 7.2522 4.05801 4.20554 6.52944 2.63525
6030 ENSG00000127947 PTPN12 27.4365 20.4124 38.3458 180.24 341.383 183.934 19.1258 21.9738 24.465 24.1548 21.697 20.7708 16.783 31.2298
10332 ENSG00000158125 XDH 0 0.0107536 0.16086 2.10232 2.7737 3.58991 0.0105195 0.00438118 0.0337407 0.00798643 0.0119465 0.117971 0.768285 0.215192
9764 ENSG00000153157 SYCP2L 1.61822 0.608547 0.0222196 1.64323 0.66517 0.74416 0.604283 0.314309 0.286382 1.16143 0.0676711 0.279519 0.133548 0.105618
4258 ENSG00000113600 C9 0.0231446 0 1.72676 0 4.76642 3.76988 0 0.0189784 0.970258 0 0 0.369334 9.10007e-260 0.0241185
41692 ENSG00000242875 RBMY1B 0 0 0 0 0 0.0119166 0 0 0 0 0 0 0 0
9465 ENSG00000150779 TIMM8B 30.3816 101.793 64.9176 8.3528 9.5249 5.54812 18.8315 58.9177 37.791 24.3061 30.7122 36.4711 16.2756 89.1376
49512 ENSG00000256713 PGA5 0.400431 0.235633 0.0321676 0.206888 0.444348 0.0379975 0.0277132 0.198977 0.0527164 0.388915 0.0532363 0.137354 0.184309 0.212498
2632 ENSG00000101972 STAG2 26.4939 7.59045 21.33 95.8902 80.6246 97.625 34.4713 13.7155 27.0167 40.1989 12.8613 28.8929 19.4606 15.7547
2972 ENSG00000104613 INTS10 64.8931 32.9297 92.1031 108.226 91.0705 176.867 25.8205 12.835 29.1428 32.957 16.4788 25.3633 29.3009 24.0729
4131 ENSG00000112576 CCND3 34.8616 46.5714 34.1285 5.51278 4.75016 4.48831 18.7301 15.9272 19.5462 25.0156 16.1215 21.509 68.5658 56.8251
20898 ENSG00000205045 SLFN12L 0.235686 0.215227 0.008331 1.09193 1.39676 2.62396 0.57827 0.762094 0.925034 0.100155 0.0807767 0.192749 0.916414 0.74309
3151 ENSG00000105486 LIG1 13.6901 4.3798 12.1966 21.4752 9.28026 15.8633 3.471 1.01721 3.26076 5.86205 1.5346 4.94103 8.74167 4.36814
48230 ENSG00000254827 SLC22A18AS 1.77944 0.257807 31.1716 0.0273937 0.0930461 1.55005 0.313672 0.0243465 1.99594 0.0905913 0 9.31147 0.91227 0.138821
53916 ENSG00000261732 LA16c-431H6.6 0.155584 0.217589 0.0299239 0.0722962 0.201194 0.365004 0.443979 0.365279 0.57486 0.0865788 0.0461931 0.062771 0.437297 0.265924
15888 ENSG00000183722 LHFP 20.3021 32.9935 12.9377 11.4493 16.9113 6.26785 19.3834 34.8397 17.9568 21.9646 50.8094 14.0656 12.5473 24.0895
13593 ENSG00000172752 COL6A5 0 0 0.00733109 0.0271757 0 0 0.00624649 0 0.0732384 0.0252356 0 0 0 0
8729 ENSG00000144749 LRIG1 29.8503 57.3577 6.19886 62.2431 34.9537 7.55126 41.6117 21.9782 3.79913 187.637 27.4448 5.71772 29.8908 24.2569
60452 ENSG00000268643 AC006486.9 23.4192 7.21872 20.1995 20.9545 3.85389 6.17692 9.28597 0.31823 2.00243 0.310995 0.000118284 2.4753 1.83456 7.36084
3434 ENSG00000107201 DDX58 1.19276 1.11531 2.10194 2.87147 2.62001 4.96235 1.8143 2.00687 4.08125 3.86137 2.49207 3.98757 1.03115 0.602061
11815 ENSG00000165629 ATP5C1 144.025 341.096 390.657 71.0556 99.5216 69.2678 162.959 336.687 251.676 89.0777 260.054 236.074 200.785 1070.42
3474 ENSG00000107672 NSMCE4A 8.58116 7.39519 12.7243 9.88071 13.9872 11.96 11.8813 9.81354 18.5102 24.3819 14.3363 16.8941 4.91747 5.01914
20597 ENSG00000204370 SDHD 25.9754 79.6781 133.227 3.57853 10.3073 13.8143 27.3364 96.9596 131.108 38.5034 91.9294 191.405 9.60191 30.0652
7705 ENSG00000138092 CENPO 3.06606 1.28126 2.83126 7.80432 2.42504 3.86198 1.54648 0.472186 1.59181 4.2443 1.47858 1.56888 1.48876 1.4752
20863 ENSG00000204957 AC006486.1 0.378568 0.0296013 0.191616 0.0490114 0.0123438 0.099204 0.139981 0.0832592 0.15751 0.0659809 0.0666528 0.10675 0.368673 0.216087
16986 ENSG00000188000 OR7D2 0.250644 0.00979926 0.0869265 0.2672 0.363445 0.350152 0.746648 0.268045 0.638521 0.0145583 0.0219088 0 0.557224 0.23333
13971 ENSG00000174667 OR7D4 0 0 0 0.002449 0.0105477 0 0 0 0 0 0 0 0.0104661 0
9879 ENSG00000154222 CC2D1B 16.6386 24.9693 28.3377 10.3476 18.3808 7.63673 5.88505 3.48226 10.2628 9.85908 6.58936 13.8487 9.72956 10.174
10506 ENSG00000159433 STARD9 3.10507 2.91874 0.703104 4.30119 3.03582 1.71515 2.39918 1.37587 1.11147 2.45279 2.46885 0.977044 1.77013 2.01564
38477 ENSG00000237521 OR7E24 0 0 0 0.00853748 0.0254565 0.0448171 0 0 0 0 0 0 0.0213161 0.00597844
6332 ENSG00000130396 MLLT4 43.0931 26.3153 85.9127 51.9499 31.9542 82.0107 17.845 15.2722 28.926 27.2205 15.0661 43.9412 14.9082 25.9613
11966 ENSG00000166189 HPS6 5.56469 4.39952 5.86796 0.244944 0.298905 0.32768 1.57279 1.55434 3.90184 4.13043 3.03637 7.03101 2.96046 1.8337
11757 ENSG00000165383 LRRC18 0 0 0 0.197451 0.0911151 0.210872 0.0488109 0 0 0.0310892 0.0950397 0 0.049644 0
3216 ENSG00000105722 ERF 30.0599 22.8034 47.3506 33.0176 18.3377 9.32639 20.8181 6.5931 6.89098 18.4103 15.1739 32.5414 29.6735 24.3186
10558 ENSG00000159917 ZNF235 6.53674 2.05454 4.10263 10.4418 5.92802 8.0101 3.51796 2.09945 4.73616 5.7089 3.17161 4.46486 3.0228 1.17381
21169 ENSG00000206053 HN1L 18.4313 13.1288 23.7994 4.13523 7.34417 15.2365 9.09444 6.0677 19.8008 6.49045 4.9509 24.8356 24.4436 9.84123
1399 ENSG00000077312 SNRPA 51.0687 36.3339 83.8998 36.5866 78.9121 52.7472 15.5182 8.25804 14.6576 12.2927 10.7956 21.1415 46.6314 18.5479
17397 ENSG00000196110 ZNF699 0.637261 0.243576 0.595884 3.63004 1.96725 2.26202 1.24301 0.819428 1.18632 1.78427 1.04744 1.80166 1.19304 0.18687
15616 ENSG00000182718 ANXA2 6.2255 72.7652 143.217 131.03 473.986 201.635 38.7685 66.8986 224.485 11.9391 113.407 117.504 13.1005 59.6848
6791 ENSG00000133103 COG6 8.66666 3.20614 6.65638 11.5835 5.74002 4.87603 7.86101 6.43134 9.45386 11.5315 8.20087 10.4196 4.14204 3.87504
11818 ENSG00000165633 VSTM4 3.15613 5.40644 5.76962 1.13352 1.16603 1.76161 2.05462 5.04361 2.34119 3.66729 8.39325 13.8557 3.12139 3.96595
3511 ENSG00000107951 MTPAP 4.06962 2.25947 3.33893 13.2535 3.63035 4.7314 8.68582 5.93188 8.045 11.1678 5.73433 7.54401 4.87862 3.66127
32934 ENSG00000230873 STMND1 0.292652 0.0529114 0 0.399397 0.526958 1.21426 0.679722 0.391996 0.847324 0.0786687 0 0 0.868068 0.310706
3536 ENSG00000108231 LGI1 14.0633 0 0 9.54645 0 0 13.5536 0.112358 0.0735381 9.83835 0.404137 0 12.2041 0.154925
18340 ENSG00000198728 LDB1 36.6472 51.6356 33.5167 52.6505 24.8396 34.4684 11.2505 9.59253 12.2595 33.3548 35.4417 26.0188 39.0161 22.999
8177 ENSG00000141140 MYO19 10.952 15.5434 43.9841 2.24574 3.18346 7.48227 5.38752 3.43493 14.6162 11.0685 4.85947 10.7261 3.03041 5.06593
7528 ENSG00000137261 KIAA0319 7.04867 0.00918607 0.0198244 3.23725 0.12313 0.192667 6.36621 0.0113525 0.0327332 2.97061 0.0784399 0.0426061 3.3037 0.0121029
10646 ENSG00000160446 ZDHHC12 4.0914 6.55386 31.4448 0.0170993 0.388325 0.144477 1.13397 1.32718 7.40475 1.70662 2.15549 12.3477 2.19756 2.13744
48662 ENSG00000255292 SDHD 3.22974 85.0232 4.38687 7.18049e-07 0.162851 0 7.58595e-71 0.0404341 0.350904 0.242452 0.17089 0.194354 2.52568e-07 18.0153
9230 ENSG00000148498 PARD3 3.35588 5.31868 19.2678 16.3413 25.847 30.2501 8.30106 10.1057 14.7399 9.6655 7.1893 26.5784 2.4484 7.01395
20473 ENSG00000204038 AL359195.1 0.140186 0 0 0.0107049 0 0 0.00730514 0 0 0.0823225 0 0 0.0592205 0
16340 ENSG00000185437 SH3BGR 35.0618 32.9803 31.6267 98.6075 1551.7 68.5666 24.7885 42.4085 6.92494 10.7577 32.1262 11.7339 22.5663 74.4937
15814 ENSG00000183495 EP400 6.11675 3.69998 3.65368 7.22197 4.67507 6.29997 2.7459 1.63947 2.31659 4.76754 2.10851 4.5208 3.47306 1.88162
10557 ENSG00000159915 ZNF233 2.06752 1.34718 0.718258 7.92362 7.71704 6.6124 2.67619 2.57955 1.55317 1.94602 1.31268 0.732089 1.76927 0.623018
8666 ENSG00000144355 DLX1 9.69398 0.536039 0 1.89278 0.0599497 0 4.28152 0.0348757 0 1.62504 0.153533 0 6.12696 0
4056 ENSG00000112146 FBXO9 102.275 29.3218 67.4469 54.8544 18.4007 28.5384 27.8752 14.8294 30.2242 36.1712 31.0863 51.8065 31.939 19.6151
378 ENSG00000017373 SRCIN1 56.788 0.867491 0.217197 4.17539 0.162321 0.333222 14.8874 0.199449 0.440912 13.2082 0.285546 1.69851 53.1312 0.187123
9505 ENSG00000151224 MAT1A 0.0236346 0.2577 1.21126 0.0324594 0.187537 0.342647 0.0223152 0.0339029 0.900668 0.0356964 0.0269411 1.14801 0.0218972 0.25992
3837 ENSG00000110628 SLC22A18 4.13864 20.4343 158.19 0.783292 0.223904 1.53624 1.37651 3.85696 15.6511 2.23131 12.0817 37.7146 3.28893 6.52479
2157 ENSG00000099889 ARVCF 16.2118 30.5347 14.5205 0.723511 0.352116 0.973846 2.37685 2.42971 2.55132 10.7302 4.16905 9.07167 3.55346 4.77342
20822 ENSG00000204852 TCTN1 9.42709 10.0065 21.2393 6.45491 6.88031 11.6989 14.1987 8.47685 17.8416 20.8675 11.3807 25.0258 3.79057 4.78051
17071 ENSG00000188321 ZNF559 7.62282 7.42167 6.42312 23.0419 26.9114 34.0215 7.13402 7.69083 6.50907 11.3802 8.35267 8.74718 2.28584 5.50372
3368 ENSG00000106605 BLVRA 56.6502 41.8703 96.5272 4.48901 6.62768 7.97218 22.003 16.286 27.6091 26.7981 23.0283 28.8981 15.2231 23.3803
9001 ENSG00000146802 TMEM168 5.9055 10.3165 8.08583 12.0073 12.9405 14.6839 4.79649 6.64876 10.4929 5.23472 7.25934 9.96076 6.18047 8.15784
5539 ENSG00000124207 CSE1L 17.8572 6.00647 11.4576 17.6404 10.0821 10.9655 22.9541 16.7668 22.6605 23.5167 10.3282 19.5618 13.4384 5.45591
871 ENSG00000063244 U2AF2 86.0084 66.8913 110.157 11.9935 8.35115 6.14909 19.2692 13.5429 28.6564 48.9419 37.081 63.781 45.3523 32.1975
8028 ENSG00000140199 SLC12A6 10.0928 7.23447 13.2089 5.62378 3.51886 7.2303 6.67575 4.29154 4.67365 11.7992 6.54211 22.708 6.32108 3.57107
37462 ENSG00000236320 SLFN14 0 0 0 0 0 0 0 0 0.0138041 0 0.0246147 0 0 0
12287 ENSG00000167491 GATAD2A 20.1731 17.3228 76.1333 50.4419 36.9366 56.8361 9.98101 5.96869 14.5163 14.1132 7.15 22.1381 21.0684 10.8844
13081 ENSG00000170633 RNF34 47.2233 26.4541 38.5166 27.5462 10.6579 10.4351 12.1962 7.78995 10.5808 17.0517 7.64052 8.51982 28.6611 21.9019
8169 ENSG00000141068 KSR1 27.5237 10.969 38.4506 9.14336 4.56958 10.819 8.11132 1.49236 8.45373 35.5202 7.61268 13.5046 18.7142 2.26451
7091 ENSG00000135083 CCNJL 0.969549 6.09401 2.81046 0.359683 0.749011 0.581342 0.52996 0.619085 1.56674 1.14658 1.53906 1.96732 0.684778 0.910595
2875 ENSG00000103599 IQCH 0.55588 0.715281 2.49778 1.92187 0.215553 2.72796 0.767253 0.169602 0.918704 0.546162 0.200302 2.09251 0.245178 0.0758917
854 ENSG00000062370 ZNF112 1.51462 0.684735 0.901023 5.87269 3.0871 2.92536 0.890018 1.07024 1.99331 2.75962 1.29746 2.11791 0.979446 0.568732
15908 ENSG00000183778 B3GALT5 0.3639 0 0.0568177 0.199145 0 0 0.128113 0.00529831 0.0454535 0.290359 0 0.285578 0.103308 0
17294 ENSG00000189134 NKAPL 0.648308 0.82376 0.311056 1.30543 2.93083 0.352012 1.38374 1.37643 0.958175 0.581603 1.87028 0.34366 0.855469 0.948251
8047 ENSG00000140326 CDAN1 2.904 1.94111 4.79187 1.09529 0.847713 2.56626 1.63354 1.04636 3.09406 5.82972 1.97968 3.45977 2.87359 2.14222
10006 ENSG00000155329 ZCCHC10 5.67037 5.03558 9.54308 6.17682 11.9774 11.8834 8.992 9.10888 14.3577 10.7786 5.65931 13.3202 6.489 8.72094
